study SID p_name p_item s_name done
04-horstmann 79 O O Intellect NA
04-horstmann 79 O O Mating NA
04-horstmann 79 O O Negativity NA
04-horstmann 79 O O pOsitivity NA
04-horstmann 79 O O Sociality NA
04-horstmann 8 A A Adversity NA
04-horstmann 8 A A Deception NA
04-horstmann 8 A A Duty NA
04-horstmann 8 A A Intellect NA
04-horstmann 8 A A Mating NA
04-horstmann 8 A A pOsitivity NA
04-horstmann 8 A A Sociality NA
04-horstmann 8 C C Adversity NA
04-horstmann 8 C C Deception NA
04-horstmann 8 C C Duty NA
04-horstmann 8 C C Intellect NA
04-horstmann 8 C C Mating NA
04-horstmann 8 C C pOsitivity NA
04-horstmann 8 C C Sociality NA
04-horstmann 8 E dominant Adversity NA
04-horstmann 8 E dominant Deception NA
04-horstmann 8 E dominant Duty NA
04-horstmann 8 E dominant Intellect NA
04-horstmann 8 E dominant Mating NA
04-horstmann 8 E dominant pOsitivity NA
04-horstmann 8 E dominant Sociality NA
04-horstmann 8 E E Adversity NA
04-horstmann 8 E E Deception NA
04-horstmann 8 E E Duty NA
04-horstmann 8 E E Intellect NA
04-horstmann 8 E E Mating NA
04-horstmann 8 E E pOsitivity NA
04-horstmann 8 E E Sociality NA
04-horstmann 8 E outgoing Adversity NA
04-horstmann 8 E outgoing Deception NA
04-horstmann 8 E outgoing Duty NA
04-horstmann 8 E outgoing Intellect NA
04-horstmann 8 E outgoing Mating NA
04-horstmann 8 E outgoing pOsitivity NA
04-horstmann 8 E outgoing Sociality NA
04-horstmann 8 N N Adversity NA
04-horstmann 8 N N Deception NA
04-horstmann 8 N N Duty NA
04-horstmann 8 N N Intellect NA
04-horstmann 8 N N Mating NA
04-horstmann 8 N N pOsitivity NA
04-horstmann 8 N N Sociality NA
04-horstmann 8 O O Adversity NA
04-horstmann 8 O O Deception NA
04-horstmann 8 O O Duty NA
04-horstmann 8 O O Intellect NA
04-horstmann 8 O O Mating NA
04-horstmann 8 O O pOsitivity NA
04-horstmann 8 O O Sociality NA
04-horstmann 80 A A Adversity NA
04-horstmann 80 A A Duty NA
04-horstmann 80 A A Intellect NA
04-horstmann 80 A A Mating NA
04-horstmann 80 A A Negativity NA
04-horstmann 80 A A pOsitivity NA
04-horstmann 80 A A Sociality NA
04-horstmann 80 C C Adversity NA
04-horstmann 80 C C Duty NA
04-horstmann 80 C C Intellect NA
04-horstmann 80 C C Mating NA
04-horstmann 80 C C Negativity NA
04-horstmann 80 C C pOsitivity NA
04-horstmann 80 C C Sociality NA
04-horstmann 80 E dominant Adversity NA
04-horstmann 80 E dominant Duty NA
04-horstmann 80 E dominant Intellect NA
04-horstmann 80 E dominant Mating NA
04-horstmann 80 E dominant Negativity NA
04-horstmann 80 E dominant pOsitivity NA
04-horstmann 80 E dominant Sociality NA
04-horstmann 80 E E Adversity NA
04-horstmann 80 E E Duty NA
04-horstmann 80 E E Intellect NA
04-horstmann 80 E E Mating NA
04-horstmann 80 E E Negativity NA
04-horstmann 80 E E pOsitivity NA
04-horstmann 80 E E Sociality NA
04-horstmann 80 E outgoing Adversity NA
04-horstmann 80 E outgoing Duty NA
04-horstmann 80 E outgoing Intellect NA
04-horstmann 80 E outgoing Mating NA
04-horstmann 80 E outgoing Negativity NA
04-horstmann 80 E outgoing pOsitivity NA
04-horstmann 80 E outgoing Sociality NA
04-horstmann 80 N N Adversity NA
04-horstmann 80 N N Duty NA
04-horstmann 80 N N Intellect NA
04-horstmann 80 N N Mating NA
04-horstmann 80 N N Negativity NA
04-horstmann 80 N N pOsitivity NA
04-horstmann 80 N N Sociality NA
04-horstmann 80 O O Adversity NA
04-horstmann 80 O O Duty NA
04-horstmann 80 O O Intellect NA
04-horstmann 80 O O Mating NA
04-horstmann 80 O O Negativity NA
04-horstmann 80 O O pOsitivity NA
04-horstmann 80 O O Sociality NA
04-horstmann 81 A A Adversity NA
04-horstmann 81 A A Duty NA
04-horstmann 81 A A Intellect NA
04-horstmann 81 A A Mating NA
04-horstmann 81 A A Negativity NA
04-horstmann 81 A A pOsitivity NA
04-horstmann 81 A A Sociality NA
04-horstmann 81 C C Adversity NA
04-horstmann 81 C C Duty NA
04-horstmann 81 C C Intellect NA
04-horstmann 81 C C Mating NA
04-horstmann 81 C C Negativity NA
04-horstmann 81 C C pOsitivity NA
04-horstmann 81 C C Sociality NA
04-horstmann 81 E dominant Adversity NA
04-horstmann 81 E dominant Duty NA
04-horstmann 81 E dominant Intellect NA
04-horstmann 81 E dominant Mating NA
04-horstmann 81 E dominant Negativity NA
04-horstmann 81 E dominant pOsitivity NA
04-horstmann 81 E dominant Sociality NA
04-horstmann 81 E E Adversity NA
04-horstmann 81 E E Duty NA
04-horstmann 81 E E Intellect NA
04-horstmann 81 E E Mating NA
04-horstmann 81 E E Negativity NA
04-horstmann 81 E E pOsitivity NA
04-horstmann 81 E E Sociality NA
04-horstmann 81 E outgoing Adversity NA
04-horstmann 81 E outgoing Duty NA
04-horstmann 81 E outgoing Intellect NA
04-horstmann 81 E outgoing Mating NA
04-horstmann 81 E outgoing Negativity NA
04-horstmann 81 E outgoing pOsitivity NA
04-horstmann 81 E outgoing Sociality NA
04-horstmann 81 N N Adversity NA
04-horstmann 81 N N Duty NA
04-horstmann 81 N N Intellect NA
04-horstmann 81 N N Mating NA
04-horstmann 81 N N Negativity NA
04-horstmann 81 N N pOsitivity NA
04-horstmann 81 N N Sociality NA
04-horstmann 81 O O Adversity NA
04-horstmann 81 O O Duty NA
04-horstmann 81 O O Intellect NA
04-horstmann 81 O O Mating NA
04-horstmann 81 O O Negativity NA
04-horstmann 81 O O pOsitivity NA
04-horstmann 81 O O Sociality NA
04-horstmann 82 A A Adversity NA
04-horstmann 82 A A Deception NA
04-horstmann 82 A A Duty NA
04-horstmann 82 A A Intellect NA
04-horstmann 82 A A Mating NA
04-horstmann 82 A A Negativity NA
04-horstmann 82 A A pOsitivity NA
04-horstmann 82 A A Sociality NA
04-horstmann 82 C C Adversity NA
04-horstmann 82 C C Deception NA
04-horstmann 82 C C Duty NA
04-horstmann 82 C C Intellect NA
04-horstmann 82 C C Mating NA
04-horstmann 82 C C Negativity NA
04-horstmann 82 C C pOsitivity NA
04-horstmann 82 C C Sociality NA
04-horstmann 82 E dominant Adversity NA
04-horstmann 82 E dominant Deception NA
04-horstmann 82 E dominant Duty NA
04-horstmann 82 E dominant Intellect NA
04-horstmann 82 E dominant Mating NA
04-horstmann 82 E dominant Negativity NA
04-horstmann 82 E dominant pOsitivity NA
04-horstmann 82 E dominant Sociality NA
04-horstmann 82 E E Adversity NA
04-horstmann 82 E E Deception NA
04-horstmann 82 E E Duty NA
04-horstmann 82 E E Intellect NA
04-horstmann 82 E E Mating NA
04-horstmann 82 E E Negativity NA
04-horstmann 82 E E pOsitivity NA
04-horstmann 82 E E Sociality NA
04-horstmann 82 E outgoing Adversity NA
04-horstmann 82 E outgoing Deception NA
04-horstmann 82 E outgoing Duty NA
04-horstmann 82 E outgoing Intellect NA
04-horstmann 82 E outgoing Mating NA
04-horstmann 82 E outgoing Negativity NA
04-horstmann 82 E outgoing pOsitivity NA
04-horstmann 82 E outgoing Sociality NA
04-horstmann 82 N N Adversity NA
04-horstmann 82 N N Deception NA
04-horstmann 82 N N Duty NA
04-horstmann 82 N N Intellect NA
04-horstmann 82 N N Mating NA
04-horstmann 82 N N Negativity NA
04-horstmann 82 N N pOsitivity NA
04-horstmann 82 N N Sociality NA
04-horstmann 82 O O Adversity NA
04-horstmann 82 O O Deception NA
04-horstmann 82 O O Duty NA
04-horstmann 82 O O Intellect NA
04-horstmann 82 O O Mating NA
04-horstmann 82 O O Negativity NA
04-horstmann 82 O O pOsitivity NA
04-horstmann 82 O O Sociality NA
04-horstmann 85 A A Adversity NA
04-horstmann 85 A A Duty NA
04-horstmann 85 A A Intellect NA
04-horstmann 85 A A Mating NA
04-horstmann 85 A A Negativity NA
04-horstmann 85 A A pOsitivity NA
04-horstmann 85 A A Sociality NA
04-horstmann 85 C C Adversity NA
04-horstmann 85 C C Duty NA
04-horstmann 85 C C Intellect NA
04-horstmann 85 C C Mating NA
04-horstmann 85 C C Negativity NA
04-horstmann 85 C C pOsitivity NA
04-horstmann 85 C C Sociality NA
04-horstmann 85 E dominant Adversity NA
04-horstmann 85 E dominant Duty NA
04-horstmann 85 E dominant Intellect NA
04-horstmann 85 E dominant Mating NA
04-horstmann 85 E dominant Negativity NA
04-horstmann 85 E dominant pOsitivity NA
04-horstmann 85 E dominant Sociality NA
04-horstmann 85 E E Adversity NA
04-horstmann 85 E E Duty NA
04-horstmann 85 E E Intellect NA
04-horstmann 85 E E Mating NA
04-horstmann 85 E E Negativity NA
04-horstmann 85 E E pOsitivity NA
04-horstmann 85 E E Sociality NA
04-horstmann 85 E outgoing Adversity NA
04-horstmann 85 E outgoing Duty NA
04-horstmann 85 E outgoing Intellect NA
04-horstmann 85 E outgoing Mating NA
04-horstmann 85 E outgoing Negativity NA
04-horstmann 85 E outgoing pOsitivity NA
04-horstmann 85 E outgoing Sociality NA
04-horstmann 85 N N Adversity NA
04-horstmann 85 N N Duty NA
04-horstmann 85 N N Intellect NA
04-horstmann 85 N N Mating NA
04-horstmann 85 N N Negativity NA
04-horstmann 85 N N pOsitivity NA
04-horstmann 85 N N Sociality NA
04-horstmann 85 O O Adversity NA
04-horstmann 85 O O Duty NA
04-horstmann 85 O O Intellect NA
04-horstmann 85 O O Mating NA
04-horstmann 85 O O Negativity NA
04-horstmann 85 O O pOsitivity NA
04-horstmann 85 O O Sociality NA
04-horstmann 87 A A Duty NA
04-horstmann 87 A A Intellect NA
04-horstmann 87 A A Mating NA
04-horstmann 87 A A Negativity NA
04-horstmann 87 A A pOsitivity NA
04-horstmann 87 A A Sociality NA
04-horstmann 87 C C Duty NA
04-horstmann 87 C C Intellect NA
04-horstmann 87 C C Mating NA
04-horstmann 87 C C Negativity NA
04-horstmann 87 C C pOsitivity NA
04-horstmann 87 C C Sociality NA
04-horstmann 87 E dominant Duty NA
04-horstmann 87 E dominant Intellect NA
04-horstmann 87 E dominant Mating NA
04-horstmann 87 E dominant Negativity NA
04-horstmann 87 E dominant pOsitivity NA
04-horstmann 87 E dominant Sociality NA
04-horstmann 87 E E Duty NA
04-horstmann 87 E E Intellect NA
04-horstmann 87 E E Mating NA
04-horstmann 87 E E Negativity NA
04-horstmann 87 E E pOsitivity NA
04-horstmann 87 E E Sociality NA
04-horstmann 87 E outgoing Duty NA
04-horstmann 87 E outgoing Intellect NA
04-horstmann 87 E outgoing Mating NA
04-horstmann 87 E outgoing Negativity NA
04-horstmann 87 E outgoing pOsitivity NA
04-horstmann 87 E outgoing Sociality NA
04-horstmann 87 N N Duty NA
04-horstmann 87 N N Intellect NA
04-horstmann 87 N N Mating NA
04-horstmann 87 N N Negativity NA
04-horstmann 87 N N pOsitivity NA
04-horstmann 87 N N Sociality NA
04-horstmann 87 O O Duty NA
04-horstmann 87 O O Intellect NA
04-horstmann 87 O O Mating NA
04-horstmann 87 O O Negativity NA
04-horstmann 87 O O pOsitivity NA
04-horstmann 87 O O Sociality NA
04-horstmann 9 A A Adversity NA
04-horstmann 9 A A Deception NA
04-horstmann 9 A A Duty NA
04-horstmann 9 A A Intellect NA
04-horstmann 9 A A Mating NA
04-horstmann 9 A A Negativity NA
04-horstmann 9 A A pOsitivity NA
04-horstmann 9 A A Sociality NA
04-horstmann 9 C C Adversity NA
04-horstmann 9 C C Deception NA
04-horstmann 9 C C Duty NA
04-horstmann 9 C C Intellect NA
04-horstmann 9 C C Mating NA
04-horstmann 9 C C Negativity NA
04-horstmann 9 C C pOsitivity NA
04-horstmann 9 C C Sociality NA
04-horstmann 9 E dominant Adversity NA
04-horstmann 9 E dominant Deception NA
04-horstmann 9 E dominant Duty NA
04-horstmann 9 E dominant Intellect NA
04-horstmann 9 E dominant Mating NA
04-horstmann 9 E dominant Negativity NA
04-horstmann 9 E dominant pOsitivity NA
04-horstmann 9 E dominant Sociality NA
04-horstmann 9 E E Adversity NA
04-horstmann 9 E E Deception NA
04-horstmann 9 E E Duty NA
04-horstmann 9 E E Intellect NA
04-horstmann 9 E E Mating NA
04-horstmann 9 E E Negativity NA
04-horstmann 9 E E pOsitivity NA
04-horstmann 9 E E Sociality NA
04-horstmann 9 E outgoing Adversity NA
04-horstmann 9 E outgoing Deception NA
04-horstmann 9 E outgoing Duty NA
04-horstmann 9 E outgoing Intellect NA
04-horstmann 9 E outgoing Mating NA
04-horstmann 9 E outgoing Negativity NA
04-horstmann 9 E outgoing pOsitivity NA
04-horstmann 9 E outgoing Sociality NA
04-horstmann 9 N N Adversity NA
04-horstmann 9 N N Deception NA
04-horstmann 9 N N Duty NA
04-horstmann 9 N N Intellect NA
04-horstmann 9 N N Mating NA
04-horstmann 9 N N Negativity NA
04-horstmann 9 N N pOsitivity NA
04-horstmann 9 N N Sociality NA
04-horstmann 9 O O Adversity NA
04-horstmann 9 O O Deception NA
04-horstmann 9 O O Duty NA
04-horstmann 9 O O Intellect NA
04-horstmann 9 O O Mating NA
04-horstmann 9 O O Negativity NA
04-horstmann 9 O O pOsitivity NA
04-horstmann 9 O O Sociality NA
04-horstmann 90 A A Adversity NA
04-horstmann 90 A A Deception NA
04-horstmann 90 A A Duty NA
04-horstmann 90 A A Intellect NA
04-horstmann 90 A A Mating NA
04-horstmann 90 A A Negativity NA
04-horstmann 90 A A pOsitivity NA
04-horstmann 90 A A Sociality NA
04-horstmann 90 C C Adversity NA
04-horstmann 90 C C Deception NA
04-horstmann 90 C C Duty NA
04-horstmann 90 C C Intellect NA
04-horstmann 90 C C Mating NA
04-horstmann 90 C C Negativity NA
04-horstmann 90 C C pOsitivity NA
04-horstmann 90 C C Sociality NA
04-horstmann 90 E dominant Adversity NA
04-horstmann 90 E dominant Deception NA
04-horstmann 90 E dominant Duty NA
04-horstmann 90 E dominant Intellect NA
04-horstmann 90 E dominant Mating NA
04-horstmann 90 E dominant Negativity NA
04-horstmann 90 E dominant pOsitivity NA
04-horstmann 90 E dominant Sociality NA
04-horstmann 90 E E Adversity NA
04-horstmann 90 E E Deception NA
04-horstmann 90 E E Duty NA
04-horstmann 90 E E Intellect NA
04-horstmann 90 E E Mating NA
04-horstmann 90 E E Negativity NA
04-horstmann 90 E E pOsitivity NA
04-horstmann 90 E E Sociality NA
04-horstmann 90 E outgoing Adversity NA
04-horstmann 90 E outgoing Deception NA
04-horstmann 90 E outgoing Duty NA
04-horstmann 90 E outgoing Intellect NA
04-horstmann 90 E outgoing Mating NA
04-horstmann 90 E outgoing Negativity NA
04-horstmann 90 E outgoing pOsitivity NA
04-horstmann 90 E outgoing Sociality NA
04-horstmann 90 N N Adversity NA
04-horstmann 90 N N Deception NA
04-horstmann 90 N N Duty NA
04-horstmann 90 N N Intellect NA
04-horstmann 90 N N Mating NA
04-horstmann 90 N N Negativity NA
04-horstmann 90 N N pOsitivity NA
04-horstmann 90 N N Sociality NA
04-horstmann 90 O O Adversity NA
04-horstmann 90 O O Deception NA
04-horstmann 90 O O Duty NA
04-horstmann 90 O O Intellect NA
04-horstmann 90 O O Mating NA
04-horstmann 90 O O Negativity NA
04-horstmann 90 O O pOsitivity NA
04-horstmann 90 O O Sociality NA
04-horstmann 92 A A Adversity NA
04-horstmann 92 A A Deception NA
04-horstmann 92 A A Duty NA
04-horstmann 92 A A Intellect NA
04-horstmann 92 A A Mating NA
04-horstmann 92 A A Negativity NA
04-horstmann 92 A A pOsitivity NA
04-horstmann 92 A A Sociality NA
04-horstmann 92 C C Adversity NA
04-horstmann 92 C C Deception NA
04-horstmann 92 C C Duty NA
04-horstmann 92 C C Intellect NA
04-horstmann 92 C C Mating NA
04-horstmann 92 C C Negativity NA
04-horstmann 92 C C pOsitivity NA
04-horstmann 92 C C Sociality NA
04-horstmann 92 E dominant Adversity NA
04-horstmann 92 E dominant Deception NA
04-horstmann 92 E dominant Duty NA
04-horstmann 92 E dominant Intellect NA
04-horstmann 92 E dominant Mating NA
04-horstmann 92 E dominant Negativity NA
04-horstmann 92 E dominant pOsitivity NA
04-horstmann 92 E dominant Sociality NA
04-horstmann 92 E E Adversity NA
04-horstmann 92 E E Deception NA
04-horstmann 92 E E Duty NA
04-horstmann 92 E E Intellect NA
04-horstmann 92 E E Mating NA
04-horstmann 92 E E Negativity NA
04-horstmann 92 E E pOsitivity NA
04-horstmann 92 E E Sociality NA
04-horstmann 92 E outgoing Adversity NA
04-horstmann 92 E outgoing Deception NA
04-horstmann 92 E outgoing Duty NA
04-horstmann 92 E outgoing Intellect NA
04-horstmann 92 E outgoing Mating NA
04-horstmann 92 E outgoing Negativity NA
04-horstmann 92 E outgoing pOsitivity NA
04-horstmann 92 E outgoing Sociality NA
04-horstmann 92 N N Adversity NA
04-horstmann 92 N N Deception NA
04-horstmann 92 N N Duty NA
04-horstmann 92 N N Intellect NA
04-horstmann 92 N N Mating NA
04-horstmann 92 N N Negativity NA
04-horstmann 92 N N pOsitivity NA
04-horstmann 92 N N Sociality NA
04-horstmann 92 O O Adversity NA
04-horstmann 92 O O Deception NA
04-horstmann 92 O O Duty NA
04-horstmann 92 O O Intellect NA
04-horstmann 92 O O Mating NA
04-horstmann 92 O O Negativity NA
04-horstmann 92 O O pOsitivity NA
04-horstmann 92 O O Sociality NA
04-horstmann 93 A A Adversity NA
04-horstmann 93 A A Deception NA
04-horstmann 93 A A Duty NA
04-horstmann 93 A A Intellect NA
04-horstmann 93 A A Mating NA
04-horstmann 93 A A Negativity NA
04-horstmann 93 A A pOsitivity NA
04-horstmann 93 A A Sociality NA
04-horstmann 93 C C Adversity NA
04-horstmann 93 C C Deception NA
04-horstmann 93 C C Duty NA
04-horstmann 93 C C Intellect NA
04-horstmann 93 C C Mating NA
04-horstmann 93 C C Negativity NA
04-horstmann 93 C C pOsitivity NA
04-horstmann 93 C C Sociality NA
04-horstmann 93 E dominant Adversity NA
04-horstmann 93 E dominant Deception NA
04-horstmann 93 E dominant Duty NA
04-horstmann 93 E dominant Intellect NA
04-horstmann 93 E dominant Mating NA
04-horstmann 93 E dominant Negativity NA
04-horstmann 93 E dominant pOsitivity NA
04-horstmann 93 E dominant Sociality NA
04-horstmann 93 E E Adversity NA
04-horstmann 93 E E Deception NA
04-horstmann 93 E E Duty NA
04-horstmann 93 E E Intellect NA
04-horstmann 93 E E Mating NA
04-horstmann 93 E E Negativity NA
04-horstmann 93 E E pOsitivity NA
04-horstmann 93 E E Sociality NA
04-horstmann 93 E outgoing Adversity NA
04-horstmann 93 E outgoing Deception NA
04-horstmann 93 E outgoing Duty NA
04-horstmann 93 E outgoing Intellect NA
04-horstmann 93 E outgoing Mating NA
04-horstmann 93 E outgoing Negativity NA
04-horstmann 93 E outgoing pOsitivity NA
04-horstmann 93 E outgoing Sociality NA
04-horstmann 93 N N Adversity NA
04-horstmann 93 N N Deception NA
04-horstmann 93 N N Duty NA
04-horstmann 93 N N Intellect NA
04-horstmann 93 N N Mating NA
04-horstmann 93 N N Negativity NA
04-horstmann 93 N N pOsitivity NA
04-horstmann 93 N N Sociality NA
04-horstmann 93 O O Adversity NA
04-horstmann 93 O O Deception NA
04-horstmann 93 O O Duty NA
04-horstmann 93 O O Intellect NA
04-horstmann 93 O O Mating NA
04-horstmann 93 O O Negativity NA
04-horstmann 93 O O pOsitivity NA
04-horstmann 93 O O Sociality NA
04-horstmann 94 A A Deception NA
04-horstmann 94 A A Duty NA
04-horstmann 94 A A Intellect NA
04-horstmann 94 A A Mating NA
04-horstmann 94 A A Negativity NA
04-horstmann 94 A A pOsitivity NA
04-horstmann 94 A A Sociality NA
04-horstmann 94 C C Deception NA
04-horstmann 94 C C Duty NA
04-horstmann 94 C C Intellect NA
04-horstmann 94 C C Mating NA
04-horstmann 94 C C Negativity NA
04-horstmann 94 C C pOsitivity NA
04-horstmann 94 C C Sociality NA
04-horstmann 94 E dominant Deception NA
04-horstmann 94 E dominant Duty NA
04-horstmann 94 E dominant Intellect NA
04-horstmann 94 E dominant Mating NA
04-horstmann 94 E dominant Negativity NA
04-horstmann 94 E dominant pOsitivity NA
04-horstmann 94 E dominant Sociality NA
04-horstmann 94 E E Deception NA
04-horstmann 94 E E Duty NA
04-horstmann 94 E E Intellect NA
04-horstmann 94 E E Mating NA
04-horstmann 94 E E Negativity NA
04-horstmann 94 E E pOsitivity NA
04-horstmann 94 E E Sociality NA
04-horstmann 94 E outgoing Deception NA
04-horstmann 94 E outgoing Duty NA
04-horstmann 94 E outgoing Intellect NA
04-horstmann 94 E outgoing Mating NA
04-horstmann 94 E outgoing Negativity NA
04-horstmann 94 E outgoing pOsitivity NA
04-horstmann 94 E outgoing Sociality NA
04-horstmann 94 N N Deception NA
04-horstmann 94 N N Duty NA
04-horstmann 94 N N Intellect NA
04-horstmann 94 N N Mating NA
04-horstmann 94 N N Negativity NA
04-horstmann 94 N N pOsitivity NA
04-horstmann 94 N N Sociality NA
04-horstmann 94 O O Deception NA
04-horstmann 94 O O Duty NA
04-horstmann 94 O O Intellect NA
04-horstmann 94 O O Mating NA
04-horstmann 94 O O Negativity NA
